2326,1999,2502,3558
2508,1893,2679,3509
2271,1852,2832,3394
2386,1867,2952,3242
2165,1927,3042,3011
2489,2021,3130,2757
2167,2139,3233,2475
1551,2277,3337,2193
1600,2440,3382,2003
1600,2620,3347,1905
1889,2798,3238,1866
1772,2967,3072,1879
1526,3119,2861,1940
1780,3255,2616,2031
1671,3376,2346,2151
1674,3479,2087,2290
2073,3542,1910,2452
1695,3540,1814,2628
2031,3469,1775,2796
1997,3336,1781,2939
1819,3155,1835,3048
1794,2934,1922,3136
1699,2679,2034,3220
1734,2399,2169,3315
2451,2135,2323,3399
2037,1968,2499,3447
2378,1885,2683,3409
1938,1852,2859,3302
1587,1874,3022,3138
1854,1945,3168,2929
1738,2043,3298,2674
2050,2166,3411,2393
2039,2312,3497,2124
2259,2481,3494,1954
1769,2656,3427,1865
1967,2817,3302,1836
1767,2951,3128,1856
1662,3049,2877,1923
2275,3133,2699,2018
2156,3216,2443,2141
2370,3315,2171,2286
1837,3409,1967,2453
1981,3441,1855,2632
1714,3397,1812,2815
2561,3277,1823,2984
2514,3104,1883,3136
1536,2886,1976,3271
1805,2632,2094,3391
2082,2354,2235,3495
2209,2097,2396,3571
1662,1936,2574,3591
1729,1854,2743,3535
1700,1826,2886,3410
1735,1849,2992,3229
1847,1918,3071,3002
2293,2011,3153,2738
2153,2130,3248,2450
2277,2268,3350,2171
2313,2425,3401,1985
2325,2599,3369,1885
2429,2775,3263,1841
1748,2943,3098,1843
1800,3098,2879,1894
1586,3236,2640,1975
2037,3358,2373,2083
2256,3462,2106,2210
2417,3528,1914,2356
2149,3538,1799,2523
1883,3481,1745,2698
1930,3364,1729,2860
2314,3201,1760,3002
2016,2996,1828,3117
1849,2757,1921,3223
1628,2490,2039,3323
2061,2212,2178,3416
2715,2000,2339,3466
1825,1882,2520,3451
1934,1825,2703,3373
1940,1820,2879,3239
2061,1864,3039,3055
1984,1942,3183,2828
1846,2048,3309,2567
2138,2173,3403,2286
2018,2319,3444,2045
2205,2492,3423,1902
1771,2671,3314,1832
2061,2836,3216,1810
2522,2970,3047,1841
2385,3080,2842,1909
1962,3180,2608,2007
1872,3281,2354,2128
2371,3382,2092,2268
1935,3458,1911,2434
2046,3451,1811,2615
2045,3371,1773,2796
1987,3197,1794,2965
2542,3061,1857,3121
2216,2870,1948,3258
2351,2578,2067,3378
2468,2298,2206,3479
2458,2054,2369,3542
2320,1905,2552,3544
2529,1828,2727,3479
2664,1806,2874,3352
2636,1838,2989,3170
2236,1895,3093,2939
1930,1986,3198,2671
2181,2098,3306,2384
1895,2230,3386,2117
1854,2387,3437,1947
1698,2564,3359,1852
1549,2745,3246,1815
2568,2919,3079,1828
2640,3077,2865,1884
1665,3217,2616,1967
1292,3340,2348,2081
1708,3440,2085,2210
2294,3500,1899,2362
2041,3507,1789,2486
1696,3450,1735,2711
2027,3320,1726,2876
1817,3176,1758,3018
2331,2967,1827,3138
2218,2720,1926,3247
1904,2451,2045,3355
1478,2177,2183,3435
1956,1973,2346,3472
2149,1856,2528,3451
2469,1801,2714,3367
2338,1795,2889,3227
1977,1837,3049,3028
2057,1914,3189,2785
2199,2018,3304,2513
2113,2145,3380,2229
2586,2297,3406,2008
1989,2473,3382,1875
2695,2659,3303,1811
2302,2825,3177,1801
2354,2964,3004,1838
2330,3081,2793,1914
2034,3189,2552,2018
1975,3297,2294,2148
1964,3396,2045,2299
2441,3459,1876,2474
2209,3451,1788,2661
2344,3380,1760,2843
1924,3241,1784,3011
1935,3044,1852,3160
2021,2801,1964,3291
1426,2530,2083,3406
1527,2249,2229,3499
2242,2019,2399,3550
1586,1881,2586,3544
1948,1810,2761,3471
1740,1796,2904,3328
1760,1827,3026,3125
2325,1897,3141,2871
1885,1992,3259,2587
1821,2111,3359,2296
1946,2254,3412,2057
2225,2422,3411,1910
2362,2606,3344,1833
1362,2789,3218,1805
1368,2959,3037,1825
2244,3112,2804,1892
2073,3248,2542,1987
1636,3363,2264,2109
1871,3464,2021,2252
1519,3494,1863,2418
2045,3483,1777,2601
1813,3411,1747,2779
2127,3287,1756,2939
2072,3103,1789,3074
2131,2870,1874,3201
2346,2606,1984,3310
2098,2329,2117,3406
2034,2097,2272,3462
2443,1917,2454,3470
1807,1834,2656,3414
1454,1802,2825,3300
2152,1824,2989,3123
2076,1889,3136,2891
1936,1983,3264,2625
2224,2105,3349,2340
2139,2251,3382,2086
2433,2422,3373,1923
2126,2609,3311,1837
1458,2785,3203,1808
1958,2933,3043,1828
1892,3059,2841,1896
2338,3174,2605,1998
2242,3293,2349,2124
2112,3386,2094,2278
1928,3449,1911,2456
1922,3452,1816,2648
1907,3383,1791,2833
2279,3248,1815,3001
2076,3054,1888,3151
2327,2815,1994,3284
2677,2548,2122,3400
2631,2267,2275,3497
2520,2034,2453,3550
2065,1899,2637,3542
1876,1832,2801,3465
1753,1821,2929,3319
2034,1857,3041,3107
1685,1933,3157,2847
1859,2036,3263,2556
1517,2160,3360,2264
1635,2311,3408,2041
1462,2485,3392,1911
1549,2671,3309,1846
1399,2852,3161,1840
1885,3017,2956,1885
2047,3185,2707,1969
2963,3294,2434,2080
2495,3405,2160,2209
2228,3485,1954,2368
2330,3510,1832,2544
2656,3471,1774,2722
2236,3373,1760,2881
2320,3218,1792,3015
2015,3008,1864,3126
2123,2762,1967,3231
2386,2490,2089,3338
2300,2210,2232,3426
1586,2005,2403,3464
1961,1892,2589,3441
2292,1841,2773,3354
2092,1839,2944,3209
2208,1883,3098,3007
2156,1967,3233,2758
2047,2076,3341,2480
2409,2207,3401,2198
2273,2367,3406,1999
2673,2551,3352,1893
1821,2729,3246,1850
2682,2885,3097,1863
2746,3003,2909,1922
2488,3109,2687,2013
1901,3215,2439,2130
1903,3315,2178,2268
1961,3403,1968,2433
1718,3419,1853,2616
1500,3364,1810,2798
2479,3247,1823,2970
2052,3082,1885,3125
1980,2871,1979,3261
2086,2621,2104,3381
2446,2346,2248,3482
2195,2093,2418,3540
1946,1942,2600,3532
2049,1867,2767,3456
2726,1852,2900,3318
2546,1890,3003,3130
2122,1965,3094,2896
2027,2068,3197,2626
1727,2196,3306,2336
2186,2346,3375,2091
2431,2521,3370,1951
2112,2705,3291,1885
1974,2880,3149,1868
2147,3042,2956,1906
2170,3187,2722,1982
1846,3315,2460,2091
1100,3426,2187,2217
1388,3506,1973,2367
2309,3526,1848,2539
1999,3477,1790,2714
2300,3366,1774,2873
1562,3206,1798,3008
2016,3002,1868,3116
3058,2761,1964,3215
2553,2489,2086,3317
2398,2211,2229,3412
2148,2010,2397,3454
2467,1903,2581,3428
2814,1855,2762,3339
2729,1856,2933,3195
2219,1910,3089,3001
2054,2000,3228,2764
2217,2118,3348,2493
2125,2261,3437,2210
1798,2428,3460,2009
1769,2607,3417,1904
1896,2774,3314,1861
2116,2911,3162,1872
1532,3012,2972,1934
1958,3095,2750,2030
2088,3180,2502,2150
1805,3279,2233,2298
1544,3377,2010,2464
1964,3417,1884,2645
2420,3384,1829,2824
1497,3275,1831,2993
2229,3110,1882,3144
1628,2899,1975,3278
1685,2650,2085,3396
1162,2373,2234,3501
1081,2112,2399,3576
1883,1949,2575,3583
1692,1866,2741,3519
1959,1835,2884,3388
1355,1857,2996,3199
1272,1924,3083,2966
1903,2020,3168,2700
1897,2136,3270,2411
3003,2277,3370,2142
2429,2440,3402,1973
2579,2619,3355,1888
1927,2795,3234,1856
1968,2964,3058,1875
2282,3117,2837,1938
1950,3254,2587,2032
2222,3374,2317,2150
1751,3478,2063,2292
2238,3541,1894,2453
1717,3540,1802,2627
1866,3468,1764,2792
2474,3341,1761,2940
1585,3164,1802,3062
2293,2948,1881,3160
2012,2699,1986,3251
1823,2425,2112,3349
1912,2156,2262,3439
1804,1976,2433,3472
1975,1882,2618,3437
1874,1842,2797,3336
1374,1856,2965,3179
1912,1922,3118,2974
1901,2024,3253,2729
1735,2141,3373,2454
2012,2290,3463,2175
2018,2459,3492,1985
1708,2635,3449,1886
2076,2797,3343,1845
1790,2931,3185,1856
1412,3033,2987,1912
1387,3113,2758,2002
1602,3197,2505,2116
2278,3292,2235,2251
2614,3391,2008,2407
2239,3440,1873,2582
1995,3413,1808,2761
1511,3309,1798,2933
1849,3146,1843,3091
2240,2934,1921,3231
1883,2685,2026,3355
2016,2409,2157,3464
1807,2139,2308,3551
1871,1953,2479,3585
2244,1850,2655,3552
1481,1807,2813,3445
2053,1818,2938,3280
2085,1870,3036,3064
1870,1953,3127,2811
2056,2057,3228,2530
2097,2184,3334,2240
2293,2327,3401,2022
1781,2493,3395,1894
2060,2670,3317,1832
2703,2844,3180,1813
2469,3006,2993,1840
2013,3155,2766,1908
2066,3286,2509,2003
2170,3401,2238,2121
2539,3488,2002,2260
2040,3528,1851,2422
1472,3506,1767,2598
1890,3420,1737,2772
1944,3285,1746,2925
1826,3104,1797,3052
2137,2884,1880,3160
2215,2627,1990,3264
2477,2356,2120,3368
2011,2100,2271,3445
2389,1936,2449,3466
2439,1850,2634,3422
2248,1822,2816,3318
2662,1844,2983,3156
2436,1909,3133,2944
1991,2001,3266,2692
1855,2117,3376,2414
1911,2254,3442,2141
1833,2418,3451,1957
1834,2597,3398,1855
1757,2768,3291,1812
2346,2914,3136,1823
2397,3032,2943,1875
2441,3138,2712,1960
2429,3241,2459,2070
1838,3346,2195,2201
2006,3431,1973,2355
2597,3460,1840,2528
2710,3421,1775,2710
2591,3314,1771,2888
1992,3150,1811,3050
1855,2935,1885,3195
2154,2682,1990,3323
2075,2406,2119,3432
2111,2136,2268,3511
1461,1950,2441,3540
1956,1845,2626,3509
1575,1798,2793,3415
1756,1800,2929,3261
2071,1846,3044,3052
1777,1925,3158,2796
1488,2027,3273,2516
1867,2148,3365,2252
1684,2296,3410,2014
2478,2464,3394,1917
2222,2645,3316,1796
2314,2824,3181,1800
2510,2992,2993,1833
2251,3142,2760,1911
2298,3274,2499,2009
2288,3387,2226,2136
2027,3470,1993,2282
2067,3505,1844,2451
1880,3482,1764,2635
2367,3399,1736,2831
2084,3265,1745,2974
2081,3070,1799,3092
2111,2833,1891,3206
2253,2568,2008,3316
1817,2292,2143,3413
2015,2051,2305,3472
2229,1904,2490,3479
2056,1828,2680,3421
1918,1809,2858,3300
2074,1840,3022,3121
2514,1912,3168,2875
2055,2013,3292,2605
1496,2136,3383,2317
2303,2286,3430,2066
1911,2462,3423,1912
1807,2648,3363,1830
1422,2814,3247,1806
1512,2948,3078,1834
1352,3062,2864,1904
1809,3166,2619,2008
1399,3270,2356,2135
1496,3375,2097,2286
1608,3451,1914,2461
1966,3464,1814,2651
2061,3406,1776,2834
1322,3272,1794,3005
1766,3075,1860,3152
2370,2826,1961,3289
2055,2550,2089,3401
2429,2264,2238,3500
2367,2035,2414,3561
2512,1898,2601,3565
2619,1828,2772,3503
1869,1814,2908,3364
2017,1846,3019,3164
2210,1917,3131,2906
2480,2015,3245,2619
1902,2133,3349,2323
2024,2274,3412,2076
1825,2443,3417,1944
1714,2627,3357,1845
2157,2809,3235,1813
2116,2976,3056,1829
2625,3128,2825,1890
2232,3262,2559,1988
1876,3376,2282,2108
2116,3462,2034,2252
2209,3503,1878,2423
1866,3487,1791,2609
1639,3413,1757,2787
1743,3277,1774,2937
1591,3088,1832,3063
1713,2854,1934,3179
1700,2594,2041,3291
1838,2317,2172,3391
1663,2069,2332,3456
1532,1917,2514,3463
1966,1839,2709,3409
1825,1813,2875,3292
1666,1838,3049,3113
2056,1908,3184,2879
2282,2008,3303,2611
2508,2132,3385,2324
2205,2283,3420,2074
2176,2461,3399,1922
2263,2649,3327,1846
2172,2815,3204,1825
2327,2951,3034,1857
2619,3068,2819,1933
1916,3178,2574,2040
2213,3289,2311,2170
2418,3387,2059,2325
2048,3437,1898,2504
2057,3420,1820,2696
1666,3330,1788,2875
2323,3182,1850,3039
2190,2979,1931,3186
1838,2735,2042,3314
1762,2465,2173,3425
1628,2187,2327,3508
1765,1988,2506,3540
2072,1878,2687,3502
2004,1833,2845,3401
2278,1841,2967,3237
2028,1895,3071,3022
1989,1981,3180,2762
1785,2085,3291,2478
2572,2219,3374,2191
2323,2376,3397,1998
2383,2554,3349,1893
2458,2737,3241,1849
2137,2911,3079,1855
2441,3070,2872,1908
1799,3210,2627,1996
1792,3334,2370,2110
1850,3430,2097,2243
2492,3481,1917,2404
2289,3470,1817,2585
1581,3398,1777,2778
1769,3279,1775,2918
2151,3111,1817,3049
2204,2901,1901,3159
1921,2655,2003,3266
1593,2385,2131,3372
2464,2121,2285,3439
2281,1957,2467,3446
2231,1873,2655,3390
2358,1854,2837,3274
2285,1887,3003,3105
1873,1963,3151,2889
1789,2068,3281,2634
1359,2212,3384,2352
1843,2355,3610,2098
1807,2536,3423,1948
2004,2712,3346,1875
2125,2871,3216,1863
2193,2970,3043,1912
2151,3047,2835,1985
1768,3148,2595,2100
1811,3245,2333,2236
1667,3350,2077,2397
1651,3413,1934,2578
2290,3401,1842,2761
1770,3312,1828,2935
1529,3160,1868,3093
2121,2955,1945,3233
2070,2713,2053,3358
2166,2440,2184,3465
1723,2163,2337,3547
1738,1968,2512,3571
2448,1877,2689,3521
2739,1832,2846,3405
2475,1841,2970,3230
1920,1894,3071,3010
1952,1979,3165,2755
2170,2089,3267,2473
1989,2219,3365,2214
2069,2374,3403,1951
1958,2551,3367,1903
2170,2731,3261,1859
1981,2905,3099,1864
2168,3065,2894,1923
2295,3205,2653,2013
2662,3331,2388,2133
1920,3439,2124,2273
2044,3512,1934,2439
2413,3522,1830,2616
1765,3461,1787,2783
2407,3342,1783,2929
2152,3177,1832,3043
1977,2971,1914,3134
1787,2728,2027,3216
1550,2457,2163,3314
1466,2181,2323,3411
1925,1995,2505,3456
1761,1901,2691,3427
1588,1831,2868,3328
1400,1887,3031,3168
1343,1955,3177,2960
1978,2054,3305,2713
2234,2182,3419,2433
2007,2333,3497,2158
1959,2503,3513,1977
2073,2679,3452,1885
1920,2837,3328,1853
2132,2960,3157,1875
1115,3048,2940,1943
1861,3125,2699,2039
2141,3203,2436,2161
2647,3300,2166,2303
2648,3395,1964,2464
1840,3429,1852,2641
2239,3380,1803,2816
2214,3258,1807,2984
2401,3075,1860,3137
2117,2847,1945,3272
1891,2584,2056,3391
1986,2302,2187,3494
3078,2055,2340,3567
2452,1885,2515,3581
2092,1824,2689,3521
2044,1793,2846,3399
1415,1816,2968,3222
2086,1879,3066,3002
2317,1973,3149,2744
2000,2092,3245,2459
2165,2229,3350,2180
1620,2392,3406,1992
2108,2573,3388,1893
2054,2754,3294,1852
1442,2927,3143,1863
1544,3083,2933,1922
1724,3224,2710,2011
2188,3347,2445,2123
2371,3455,2186,2254
2585,3533,1965,2411
2535,3555,1857,2584
1804,3509,1815,2753
1744,3399,1757,2907
1831,3237,1800,3029
2051,3033,1867,3126
2046,2792,1963,3213
2239,2525,2085,3304
3004,2243,2229,3405
2785,2023,2394,3469
2079,1900,2575,3461
2155,1841,2757,3382
2110,1831,2928,3243
2304,1869,3084,3047
2139,1943,3224,2805
1696,2047,3346,2531
2416,2173,3438,2244
2100,2320,3477,2020
1908,2491,3453,1890
1796,2670,3367,1826
1816,2834,3228,1813
2359,2967,3048,1848
2174,3074,2831,1919
1835,3170,2589,2017
2229,3272,2328,2137
2516,3374,2072,2276
1819,3445,1898,2439
2508,3448,1801,2614
2187,3381,1762,2790
2485,3253,1776,2961
2442,3073,1831,3114
2351,2848,1918,3252
2729,2591,2031,3372
2603,2314,2163,3472
2545,2063,2318,3532
2447,1905,2494,3534
1888,1821,2672,3473
2679,1791,2830,3356
2324,1813,2962,3185
2194,1871,3074,2968
2259,1963,3183,2713
2116,2075,3296,2433
1960,2207,3382,2158
2042,2364,3407,1970
1749,2540,3366,1868
1778,2721,3264,1825
2555,2897,3112,1827
2185,3056,2912,1879
2512,3199,2679,1963
1628,3323,2420,2071
1817,3426,2154,2202
2361,3491,1946,2356
2289,3503,1821,2532
2491,3451,1759,2710
1752,3348,1745,2872
1766,3192,1776,3009
1863,2964,1844,3124
1924,2744,1943,3231
1351,2477,2064,3337
1561,2203,2205,3429
1713,1990,2370,3474
1980,1866,2557,3455
2549,1817,2743,3373
2378,1799,2915,3231
1881,1842,3072,3029
2223,1919,3210,2780
1632,2021,3325,2501
2408,2147,3400,2217
2447,2298,3426,2002
2627,2473,3397,1875
2714,2657,3313,1814
2367,2823,3180,1808
2407,2959,2999,1847
2144,3072,2784,1925
1480,3181,2535,2029
1204,3290,2274,2155
1969,3393,2030,2305
1881,3456,1867,2478
1526,3454,1775,2662
1836,3383,1756,2843
1601,3243,1779,3009
2197,3046,1847,3159
2250,2801,1949,3291
1571,2528,2073,3406
2402,2248,2219,3500
2905,2020,2391,3553
2425,1884,2579,3551
2574,1814,2753,3484
2019,1799,2894,3357
2234,1833,3011,3147
1974,1905,3124,2898
1695,2002,3241,2616
2262,2122,3348,2325
1340,2264,3412,2075
1686,2429,3418,1919
2188,2611,3358,1837
1230,2791,3238,1807
1651,2962,3057,1828
1291,3114,2829,1894
1943,3249,2566,1990
1868,3366,2292,2110
1713,3458,2045,2253
2030,3506,1878,2419
1896,3498,1784,2603
2018,3429,1746,2780
2239,3302,1751,2935
2242,3108,1804,3064
1675,2879,1894,3179
1706,2617,2007,3291
1731,2339,2142,3395
2366,2085,2304,3465
2130,1926,2488,3482
1562,1844,2676,3433
1730,1817,2856,3318
1694,1842,3019,3137
2405,1907,3165,2903
2235,2001,3281,2634
2467,2120,3374,2348
1943,2263,3415,2091
1925,2432,3406,1926
2092,2617,3344,1839
1927,2793,3232,1805
2327,2942,3068,1821
2288,3070,2860,1883
2725,3187,2619,1979
2406,3300,2362,2099
2600,3400,2104,2242
1737,3461,1916,2411
1990,3459,1814,2597
2711,3391,1776,2783
1882,3256,1792,2956
1925,3064,1857,3109
1643,2827,1957,3248
1781,2561,2078,3367
1946,2280,2224,3462
1541,2045,2398,3515
1505,1902,2584,3511
1713,1828,2758,3445
1399,1805,2906,3317
1749,1829,3034,3128
1705,1894,3156,2886
1821,1988,3275,2612
1774,2107,3368,2323
2152,2250,3412,2075
1744,2426,3396,1924
2246,2603,3319,1848
2053,2785,3189,1824
1553,2955,3004,1851
2328,3108,2776,1921
2748,3237,2517,2023
2614,3356,2246,2147
2032,3431,2012,2296
2265,3457,1867,2470
2673,3424,1793,2655
2332,3337,1768,2826
2336,3196,1789,2971
2492,3006,1855,3094
2778,2776,1951,3208
2662,2516,2068,3320
2095,2240,2214,3411
2089,2021,2386,3450
2169,1899,2574,3428
2031,1847,2760,3344
2124,1853,2933,3202
2380,1904,3089,3004
1473,1993,3227,2762
2321,2106,3339,2489
1507,2244,3408,2207
2270,2410,3419,2004
2208,2592,3368,1893
2260,2764,3261,1853
2690,2902,3109,1868
2070,3016,2916,1925
1864,3117,2689,2018
1977,3223,2438,2140
2223,3333,2174,2271
2376,3411,1965,2434
1653,3424,1849,2614
1764,3361,1806,2797
1970,3237,1823,2968
1862,3058,1887,3122
2056,2835,1980,3259
2171,2575,2100,3380
2478,2296,2240,3479
2429,2057,2408,3536
1784,1917,2589,3525
2617,1848,2758,3450
2311,1834,2896,3311
2230,1874,3002,3123
2182,1947,3101,2888
2365,2049,3205,2619
1883,2171,3315,2329
1983,2317,3384,2083
1918,2490,3383,1943
2165,2673,3308,1876
2132,2850,3174,1861
2203,3015,2991,1897
2550,3163,2767,1971
2189,3294,2511,2078
1604,3408,2239,2208
1841,3492,2010,2361
1791,3524,1876,2541
2500,3486,1806,2717
2724,3387,1791,2875
2049,3235,1820,3003
1849,3040,1890,3100
2031,2806,1987,3194
2221,2541,2109,3293
2553,2260,2252,3391
1780,2043,2422,3445
2231,1923,2604,3427
2152,1867,2783,3342
1756,1867,2952,3198
2113,1918,3107,3005
1804,2004,3244,2768
1953,2118,3363,2497
1835,2257,3448,2214
2121,2423,3470,2010
2050,2602,3423,1903
1963,2770,3316,1855
1830,2911,3160,1862
2047,3019,2968,1919
2199,3107,2745,2008
2233,3198,2494,2126
2382,3298,2224,2269
1944,3394,2005,2434
2287,3431,1882,2617
2377,3391,1828,2798
2138,3278,1836,2969
2619,3110,1892,3123
2251,2898,1984,3260
1483,2649,2099,3380
2174,2371,2242,3486
1726,2111,2408,3562
1869,1950,2586,3576
1303,1866,2752,3516
1449,1839,2891,3390
1826,1863,2996,3214
1567,1929,3079,2972
1993,2026,3161,2734
2188,2147,3258,2438
1929,2291,3361,2160
2395,2455,3401,1984
2267,2635,3360,1894
2569,2812,3244,1862
1894,2980,3064,1884
1543,3132,2849,1951
1441,3266,2597,2047
1664,3385,2324,2173
1649,3489,2068,2322
2418,3557,1902,2491
1655,3563,1811,2667
1652,3495,1770,2829
1639,3363,1769,2971
1703,3180,1814,3081
2345,2955,1894,3169
2286,2697,1996,3251
1799,2415,2124,3347
2105,2146,2272,3436
1969,1970,2440,3475
2464,1875,2622,3440
2580,1834,2799,3336
2488,1845,2967,3173
2250,1900,3120,2962
2321,1988,3254,2709
2355,2105,3373,2428
2187,2243,3457,2150
2364,2403,3481,1966
2114,2582,3437,1866
1755,2752,3331,1823
1806,2897,3176,1858
1763,3011,2983,1888
1692,3105,2759,1974
2227,3201,2510,2086
1902,3295,2244,2217
2150,3395,2009,2368
2545,3443,1869,2542
1931,3420,1798,2720
1497,3328,1778,2893
1510,3179,1811,3054
1757,2983,1882,3198
2152,2749,1980,3326
1691,2482,2106,3439
1882,2206,2254,3525
2089,1997,2427,3563
2005,1879,2609,3537
1930,1823,2775,3444
2026,1821,2910,3298
2030,1861,3017,3102
1800,1937,3115,2862
1549,2041,3219,2593
2384,2165,3325,2304
2437,2309,3373,2051
2366,2479,3391,1921
2088,2658,3325,1851
2208,2835,3210,1831
2668,3000,3008,1858
2733,3150,2787,1925
2513,3282,2538,2021
2064,3397,2268,2141
2158,3487,2021,2280
2239,3530,1866,2446
2521,3510,1778,2625
2068,3426,1744,2797
2153,3288,1756,2945
2222,3105,1836,3065
2099,2880,1890,3169
1840,2623,2002,3268
2169,2346,2131,3368
1861,2091,2286,3448
1701,1930,2463,3472
2083,1846,2649,3428
1786,1814,2828,3320
2423,1827,2995,3153
2287,1883,3144,2935
1810,1974,3274,2674
2212,2086,3380,2390
2000,2220,3440,2128
2209,2381,3446,1943
2550,2562,3391,1848
2284,2739,3283,1811
2284,2890,3124,1826
2285,3010,2930,1882
1541,3117,2701,1969
2526,3221,2448,2080
2064,3329,2185,2212
2220,3420,1970,2367
2483,3455,1833,2541
2096,3423,1769,2724
2139,3321,1761,2900
2094,3164,1800,3061
2053,2955,1877,3205
1663,2708,1981,3331
2010,2438,2107,3435
1891,2163,2257,3519
2153,1966,2430,3550
2055,1852,2616,3521
1747,1798,2786,3430
1636,1796,2925,3278
2009,1838,3044,3071
1816,1917,3157,2816
1907,2021,3269,2537
930,2144,3365,2248
1667,2294,3413,2024
2122,2466,3398,1892
1936,2650,3323,1825
2301,2828,3189,1808
1395,2995,3001,1837
2232,3145,2770,1907
2477,3276,2512,2007
1691,3388,2240,2129
1794,3464,2002,2273
2039,3505,1863,2442
2477,3519,1767,2626
1826,3404,1736,2802
1728,3267,1748,2954
2246,3073,1803,3082
2222,2840,1894,3197
2293,2574,2006,3308
2462,2298,2118,3405
2691,2052,2298,3467
2360,1900,2478,3476
2385,1820,2667,3420
1622,1795,2847,3300
1879,1825,3005,3088
2372,1896,3156,2875
1559,1994,3280,2606
1513,2116,3371,2319
1631,2265,3418,2068
1576,2437,3414,1911
1721,2625,3352,1828
1497,2800,3243,1800
1545,2941,3078,1831
2087,3063,2869,1891
2524,3172,2629,1984
2236,3279,2371,2107
1760,3384,2110,2253
2160,3458,1917,2422
1850,3471,1810,2602
2128,3414,1766,2790
2003,3283,1784,2967
1853,3092,1845,3121
2566,2852,1942,3257
1667,2583,2065,3376
1925,2299,2210,3483
1553,2055,2385,3543
1880,1908,2576,3552
2156,1867,2750,3493
1522,1808,2892,3366
2144,1839,3009,3170
2410,1907,3123,2922
1966,2003,3238,2642
2221,2119,3342,2348
1888,2263,3406,2094
1965,2428,3415,1932
2020,2611,3355,1847
2119,2794,3238,1814
2146,2964,3060,1831
2465,3117,2833,1894
2639,3253,2572,1990
2685,3367,2297,2111
2364,3459,2044,2257
1926,3504,1879,2424
2311,3492,1790,2609
2041,3420,1754,2785
2405,3289,1764,2937
2037,3100,1819,3066
2001,2867,1900,3181
2035,2604,2020,3292
2077,2327,2156,3393
1879,2076,2315,3458
1432,1919,2498,3468
1772,1838,2688,3415
2249,1810,2865,3298
1946,1832,3028,3118
1981,1897,3172,2883
1825,1994,3292,2615
2359,2114,3373,2321
1973,2262,3409,2076
2321,2436,3391,1923
2297,2624,3323,1845
1685,2797,3197,1826
2217,2937,3029,1859
1923,3057,2815,1933
2162,3168,2576,2038
1815,3280,2315,2166
2164,3383,2063,2320
2145,3433,1897,2497
1719,3422,1814,2684
2209,3341,1791,2866
1919,3201,1821,3031
2309,3004,1898,3178
2416,2764,2005,3307
2487,2496,2135,3420
2363,2223,2291,3505
2136,2008,2472,3538
2204,1889,2655,3506
2775,1840,2817,3410
2424,1847,2937,3251
2292,1897,3044,3043
2154,1981,3153,2789
1983,2092,3265,2506
2460,2225,3340,2220
2301,2384,3390,2017
2188,2510,3351,1908
2595,2749,3256,1860
2301,2923,3088,1869
2458,3081,2884,1921
1716,3221,2642,2010
1157,3345,2375,2125
1435,3444,2110,2261
2357,3499,1924,2423
1938,3492,1821,2599
1612,3422,1776,2772
1613,3296,1777,2922
1973,3124,1828,3044
2487,2908,1911,3148
2433,2657,2020,3252
1624,2381,2154,3356
2409,2120,2311,3433
2198,1958,2493,3449
2501,1875,2679,3398
2324,1847,2858,3287
2518,1871,3023,3118
2092,1938,3167,2901
1779,2036,3296,2644
2310,2160,3397,2359
1981,2307,3445,2101
1577,2483,3430,1947
1946,2662,3353,1870
1697,2824,3220,1854
1786,2954,3049,1887
1796,3059,2841,1962
2192,3156,2603,2066
2282,3258,2342,2195
1830,3360,2087,2350
2063,3420,1925,2528
2569,3410,1845,2712
2535,3327,1825,2890
2200,3187,1863,3052
2050,2996,1942,3197
2177,2769,2049,3326
1521,2498,2182,3438
1024,2216,2344,3529
1849,2012,2516,3566
2183,1900,2690,3531
2144,1851,2841,3429
1691,1861,2957,3269
1518,1914,3047,3061
1907,2002,3131,2813
2087,2115,3227,2534
2136,2254,3334,2245
2313,2415,3392,2037
2421,2597,3369,1926
1929,2778,3271,1879
2698,2948,3116,1875
1834,3101,2906,1920
2192,3240,2663,2002
2225,3362,2396,2109
1951,3468,2128,2244
2191,3526,1937,2398
2119,3525,1830,2572
1469,3467,1782,2742
1906,3340,1773,2896
2035,3170,1814,3026
2160,2955,1885,3133
1711,2706,1988,3230
1323,2433,2115,3332
1611,2162,2268,3424
1956,1983,2442,3459
2056,1890,2627,3424
1879,1860,2805,3326
1536,1863,2972,3173
1592,1922,3124,2974
1793,2014,3259,2734
1808,2135,3377,2463
1719,2278,3458,2186
2235,2444,3474,1992
1826,2623,3425,1892
2081,2787,3310,1852
1824,2922,3154,1867
1734,3028,2957,1925
1627,3115,2732,2018
1461,3200,2480,2140
2563,3299,2215,2284
2008,3395,1997,2451
1957,3432,1879,2633
2152,3391,1824,2813
1669,3278,1831,2982
2491,3109,1889,3134
1811,2896,1974,3270
2413,2646,2088,3391
2447,2373,2221,3494
2911,2111,2378,3570
2408,1942,2551,3583
2393,1851,2719,3522
2123,1814,2869,3400
2094,1832,2989,3215
2500,1891,3080,2988
2216,1981,3168,2726
1954,2098,3266,2439
1807,2236,3367,2163
1578,2398,3416,1983
1670,2578,3385,1887
1720,2759,3280,1846
1705,2929,3117,1848
1947,3085,2904,1897
1693,3225,2656,1979
2264,3349,2387,2091
2292,3456,2120,2222
